OID,pointid,grid_code,D20190125,D20200131,LAT,LONG
-1,204446,1.1742300,0.000000000000000,1.174235000000000,4317191.289140000008047,575258.951453999965452
-1,204447,1.8905100,0.000000000000000,1.890514000000000,4317191.289140000008047,575308.951453999965452
-1,204448,1.9354900,0.000000000000000,1.935495000000000,4317191.289140000008047,575358.951453999965452
-1,204449,0.7593120,0.000000000000000,0.759311900000000,4317191.289140000008047,575408.951453999965452
-1,204450,1.3612700,0.000000000000000,1.361265000000000,4317191.289140000008047,575458.951453999965452
-1,204451,1.2991800,0.000000000000000,1.299184000000000,4317191.289140000008047,575508.951453999965452
-1,204454,-1.0806600,0.000000000000000,-1.080661000000000,4317191.289140000008047,575658.951453999965452
-1,204455,-1.0418000,0.000000000000000,-1.041803000000000,4317191.289140000008047,575708.951453999965452
-1,204456,-0.5156830,0.000000000000000,-0.515683200000000,4317191.289140000008047,575758.951453999965452
-1,204458,1.1214200,0.000000000000000,1.121419000000000,4317191.289140000008047,575858.951453999965452
-1,204459,1.2668900,0.000000000000000,1.266894000000000,4317191.289140000008047,575908.951453999965452
-1,204461,1.1764500,0.000000000000000,1.176446000000000,4317191.289140000008047,576008.951453999965452
-1,204462,1.0402200,0.000000000000000,1.040216000000000,4317191.289140000008047,576058.951453999965452
-1,204465,-1.3466700,0.000000000000000,-1.346666000000000,4317191.289140000008047,576208.951453999965452
-1,204466,-1.5355099,0.000000000000000,-1.535505000000000,4317191.289140000008047,576258.951453999965452
-1,204467,-0.9099670,0.000000000000000,-0.909967400000000,4317191.289140000008047,576308.951453999965452
-1,204468,-1.0850500,0.000000000000000,-1.085054000000000,4317191.289140000008047,576358.951453999965452
-1,204469,0.2555660,0.000000000000000,0.255566200000000,4317191.289140000008047,576408.951453999965452
-1,204470,0.7376580,0.000000000000000,0.737657700000000,4317191.289140000008047,576458.951453999965452
-1,204471,1.0713500,0.000000000000000,1.071355000000000,4317191.289140000008047,576508.951453999965452
-1,204473,1.2722300,0.000000000000000,1.272228000000000,4317191.289140000008047,576608.951453999965452
-1,204477,-0.3351930,0.000000000000000,-0.335192700000000,4317191.289140000008047,576808.951453999965452
-1,204478,-0.4243710,0.000000000000000,-0.424371300000000,4317191.289140000008047,576858.951453999965452
-1,204479,0.9477330,0.000000000000000,0.947733500000000,4317191.289140000008047,576908.951453999965452
-1,204480,1.3388799,0.000000000000000,1.338877000000000,4317191.289140000008047,576958.951453999965452
-1,204481,1.8468601,0.000000000000000,1.846862000000000,4317191.289140000008047,577008.951453999965452
-1,204482,1.9179300,0.000000000000000,1.917928000000000,4317191.289140000008047,577058.951453999965452
-1,204483,1.1781700,0.000000000000000,1.178170000000000,4317191.289140000008047,577108.951453999965452
-1,204484,0.6178250,0.000000000000000,0.617824900000000,4317191.289140000008047,577158.951453999965452
-1,204485,0.7868460,0.000000000000000,0.786845900000000,4317191.289140000008047,577208.951453999965452
-1,204487,0.2523320,0.000000000000000,0.252332400000000,4317191.289140000008047,577308.951453999965452
-1,204489,-0.5000150,0.000000000000000,-0.500015100000000,4317191.289140000008047,577408.951453999965452
-1,204491,0.2517010,0.000000000000000,0.251700900000000,4317191.289140000008047,577508.951453999965452
-1,204492,0.2685620,0.000000000000000,0.268561800000000,4317191.289140000008047,577558.951453999965452
-1,204493,0.2528510,0.000000000000000,0.252851200000000,4317191.289140000008047,577608.951453999965452
-1,204494,0.6602300,0.000000000000000,0.660230300000000,4317191.289140000008047,577658.951453999965452
-1,204497,1.0794899,0.000000000000000,1.079494000000000,4317191.289140000008047,577808.951453999965452
-1,204499,0.8722270,0.000000000000000,0.872227100000000,4317191.289140000008047,577908.951453999965452
-1,204500,1.1648500,0.000000000000000,1.164848000000000,4317191.289140000008047,577958.951453999965452
-1,204502,0.6098420,0.000000000000000,0.609841800000000,4317191.289140000008047,578058.951453999965452
-1,204503,2.1232901,0.000000000000000,2.123286000000000,4317191.289140000008047,578108.951453999965452
-1,204511,-1.0500900,0.000000000000000,-1.050089000000000,4317191.289140000008047,578508.951453999965452
-1,204512,-1.0417100,0.000000000000000,-1.041709000000000,4317191.289140000008047,578558.951453999965452
-1,204513,-0.8376830,0.000000000000000,-0.837683000000000,4317191.289140000008047,578608.951453999965452
-1,204514,-1.8666800,0.000000000000000,-1.866676000000000,4317191.289140000008047,578658.951453999965452
-1,204516,-1.0099100,0.000000000000000,-1.009911000000000,4317191.289140000008047,578758.951453999965452
-1,204517,-0.8981070,0.000000000000000,-0.898106600000000,4317191.289140000008047,578808.951453999965452
-1,204518,-0.6471320,0.000000000000000,-0.647131800000000,4317191.289140000008047,578858.951453999965452
-1,204520,0.9673410,0.000000000000000,0.967341200000000,4317191.289140000008047,578958.951453999965452
-1,204523,0.7049350,0.000000000000000,0.704935100000000,4317191.289140000008047,579108.951453999965452
-1,204524,-0.0272446,0.000000000000000,-0.027244580000000,4317191.289140000008047,579158.951453999965452
-1,204525,-0.3711030,0.000000000000000,-0.371103000000000,4317191.289140000008047,579208.951453999965452
-1,204526,0.0960252,0.000000000000000,0.096025240000000,4317191.289140000008047,579258.951453999965452
-1,204528,-0.3801510,0.000000000000000,-0.380151100000000,4317191.289140000008047,579358.951453999965452
-1,204529,-0.7052440,0.000000000000000,-0.705244200000000,4317191.289140000008047,579408.951453999965452
-1,204530,-1.0486900,0.000000000000000,-1.048689000000000,4317191.289140000008047,579458.951453999965452
-1,204533,-0.8802190,0.000000000000000,-0.880218700000000,4317191.289140000008047,579608.951453999965452
-1,204539,-0.0007611,0.000000000000000,-0.000761137100000,4317191.289140000008047,579908.951453999965452
-1,204541,0.3646330,0.000000000000000,0.364632700000000,4317191.289140000008047,580008.951453999965452
-1,204544,-0.0461471,0.000000000000000,-0.046147090000000,4317191.289140000008047,580158.951453999965452
-1,204545,-1.0947900,0.000000000000000,-1.094791000000000,4317191.289140000008047,580208.951453999965452
-1,204546,-0.7314900,0.000000000000000,-0.731490000000000,4317191.289140000008047,580258.951453999965452
-1,204547,-1.1848700,0.000000000000000,-1.184870000000000,4317191.289140000008047,580308.951453999965452
-1,204548,-2.3334701,0.000000000000000,-2.333473000000000,4317191.289140000008047,580358.951453999965452
-1,204549,-1.2383800,0.000000000000000,-1.238379000000000,4317191.289140000008047,580408.951453999965452
-1,204550,-0.9518780,0.000000000000000,-0.951877700000000,4317191.289140000008047,580458.951453999965452
-1,204551,-1.0964900,0.000000000000000,-1.096488000000000,4317191.289140000008047,580508.951453999965452
-1,204552,-0.0354219,0.000000000000000,-0.035421900000000,4317191.289140000008047,580558.951453999965452
-1,204553,0.2830830,0.000000000000000,0.283082800000000,4317191.289140000008047,580608.951453999965452
-1,204555,1.0591700,0.000000000000000,1.059167000000000,4317191.289140000008047,580708.951453999965452
-1,204556,1.0348099,0.000000000000000,1.034813000000000,4317191.289140000008047,580758.951453999965452
-1,205491,1.3993800,0.000000000000000,1.399377000000000,4317141.289140000008047,569058.951453999965452
-1,205492,1.8403500,0.000000000000000,1.840347000000000,4317141.289140000008047,569108.951453999965452
-1,205493,1.9707500,0.000000000000000,1.970754000000000,4317141.289140000008047,569158.951453999965452
-1,205495,1.1871099,0.000000000000000,1.187108000000000,4317141.289140000008047,569258.951453999965452
-1,205497,-0.4769000,0.000000000000000,-0.476900100000000,4317141.289140000008047,569358.951453999965452
-1,205498,-1.1024600,0.000000000000000,-1.102463000000000,4317141.289140000008047,569408.951453999965452
-1,205499,-1.9577100,0.000000000000000,-1.957708000000000,4317141.289140000008047,569458.951453999965452
-1,205500,-1.9112200,0.000000000000000,-1.911220000000000,4317141.289140000008047,569508.951453999965452
-1,205501,-1.8966000,0.000000000000000,-1.896599000000000,4317141.289140000008047,569558.951453999965452
-1,205502,-1.5364701,0.000000000000000,-1.536465000000000,4317141.289140000008047,569608.951453999965452
-1,205503,-1.8323200,0.000000000000000,-1.832321000000000,4317141.289140000008047,569658.951453999965452
-1,205504,-0.4669710,0.000000000000000,-0.466971400000000,4317141.289140000008047,569708.951453999965452
-1,205505,-1.5172900,0.000000000000000,-1.517289000000000,4317141.289140000008047,569758.951453999965452
-1,205506,-1.0257400,0.000000000000000,-1.025738000000000,4317141.289140000008047,569808.951453999965452
-1,205507,-1.0991800,0.000000000000000,-1.099181000000000,4317141.289140000008047,569858.951453999965452
-1,205508,-0.8479190,0.000000000000000,-0.847919200000000,4317141.289140000008047,569908.951453999965452
-1,205510,-1.5989900,0.000000000000000,-1.598995000000000,4317141.289140000008047,570008.951453999965452
-1,205511,-1.5687000,0.000000000000000,-1.568701000000000,4317141.289140000008047,570058.951453999965452
-1,205512,-1.3504400,0.000000000000000,-1.350444000000000,4317141.289140000008047,570108.951453999965452
-1,205513,-1.5345800,0.000000000000000,-1.534585000000000,4317141.289140000008047,570158.951453999965452
-1,205517,0.0290830,0.000000000000000,0.029082990000000,4317141.289140000008047,570358.951453999965452
-1,205518,0.8392050,0.000000000000000,0.839204800000000,4317141.289140000008047,570408.951453999965452
-1,205519,-0.0284569,0.000000000000000,-0.028456870000000,4317141.289140000008047,570458.951453999965452
-1,205522,0.9858340,0.000000000000000,0.985834300000000,4317141.289140000008047,570608.951453999965452
-1,205524,1.0540800,0.000000000000000,1.054081000000000,4317141.289140000008047,570708.951453999965452
-1,205526,0.7919760,0.000000000000000,0.791976400000000,4317141.289140000008047,570808.951453999965452
-1,205530,-0.7284130,0.000000000000000,-0.728412900000000,4317141.289140000008047,571008.951453999965452
-1,205531,-0.3001960,0.000000000000000,-0.300196300000000,4317141.289140000008047,571058.951453999965452
-1,205533,-0.0177890,0.000000000000000,-0.017788970000000,4317141.289140000008047,571158.951453999965452
-1,205534,0.0446564,0.000000000000000,0.044656440000000,4317141.289140000008047,571208.951453999965452
-1,205539,0.7383360,0.000000000000000,0.738335500000000,4317141.289140000008047,571458.951453999965452
-1,205542,-0.0472415,0.000000000000000,-0.047241510000000,4317141.289140000008047,571608.951453999965452
-1,205544,-0.7317150,0.000000000000000,-0.731714800000000,4317141.289140000008047,571708.951453999965452
-1,205548,0.0572841,0.000000000000000,0.057284080000000,4317141.289140000008047,571908.951453999965452
-1,205549,-0.3015250,0.000000000000000,-0.301525200000000,4317141.289140000008047,571958.951453999965452
-1,205550,-0.3068040,0.000000000000000,-0.306804400000000,4317141.289140000008047,572008.951453999965452
-1,205551,-0.6255160,0.000000000000000,-0.625516300000000,4317141.289140000008047,572058.951453999965452
-1,205553,-0.7051570,0.000000000000000,-0.705156800000000,4317141.289140000008047,572158.951453999965452
-1,205554,-0.4462000,0.000000000000000,-0.446200000000000,4317141.289140000008047,572208.951453999965452
-1,205555,-0.6346740,0.000000000000000,-0.634674000000000,4317141.289140000008047,572258.951453999965452
-1,205562,1.9098800,0.000000000000000,1.909884000000000,4317141.289140000008047,572608.951453999965452
-1,205563,1.3697200,0.000000000000000,1.369717000000000,4317141.289140000008047,572658.951453999965452
-1,205564,1.0570900,0.000000000000000,1.057085000000000,4317141.289140000008047,572708.951453999965452
-1,205566,1.3724200,0.000000000000000,1.372424000000000,4317141.289140000008047,572808.951453999965452
-1,205567,1.3424700,0.000000000000000,1.342474000000000,4317141.289140000008047,572858.951453999965452
-1,205568,0.6281990,0.000000000000000,0.628198700000000,4317141.289140000008047,572908.951453999965452
-1,205569,0.6984480,0.000000000000000,0.698448400000000,4317141.289140000008047,572958.951453999965452
-1,205573,-0.0583778,0.000000000000000,-0.058377770000000,4317141.289140000008047,573158.951453999965452
-1,205574,0.3799300,0.000000000000000,0.379930400000000,4317141.289140000008047,573208.951453999965452
-1,205575,0.0373152,0.000000000000000,0.037315230000000,4317141.289140000008047,573258.951453999965452
-1,205577,0.8825310,0.000000000000000,0.882531400000000,4317141.289140000008047,573358.951453999965452
-1,205578,0.7853100,0.000000000000000,0.785310100000000,4317141.289140000008047,573408.951453999965452
-1,205581,-0.6814570,0.000000000000000,-0.681457300000000,4317141.289140000008047,573558.951453999965452
-1,205582,-1.4555399,0.000000000000000,-1.455538000000000,4317141.289140000008047,573608.951453999965452
-1,205583,-1.3666700,0.000000000000000,-1.366673000000000,4317141.289140000008047,573658.951453999965452
-1,205584,-1.1861000,0.000000000000000,-1.186097000000000,4317141.289140000008047,573708.951453999965452
-1,205585,-0.9361260,0.000000000000000,-0.936126100000000,4317141.289140000008047,573758.951453999965452
-1,205586,-0.4825560,0.000000000000000,-0.482556200000000,4317141.289140000008047,573808.951453999965452
-1,205587,-0.7478780,0.000000000000000,-0.747877800000000,4317141.289140000008047,573858.951453999965452
-1,205588,-0.8200780,0.000000000000000,-0.820078200000000,4317141.289140000008047,573908.951453999965452
-1,205589,-1.1719000,0.000000000000000,-1.171898000000000,4317141.289140000008047,573958.951453999965452
-1,205590,-0.0590083,0.000000000000000,-0.059008270000000,4317141.289140000008047,574008.951453999965452
-1,205592,0.0218012,0.000000000000000,0.021801180000000,4317141.289140000008047,574108.951453999965452
-1,205594,-1.0187200,0.000000000000000,-1.018716000000000,4317141.289140000008047,574208.951453999965452
-1,205595,-1.2272500,0.000000000000000,-1.227250000000000,4317141.289140000008047,574258.951453999965452
-1,205596,-0.7452830,0.000000000000000,-0.745282500000000,4317141.289140000008047,574308.951453999965452
-1,205597,-0.4361470,0.000000000000000,-0.436146600000000,4317141.289140000008047,574358.951453999965452
-1,205600,-0.4259400,0.000000000000000,-0.425939600000000,4317141.289140000008047,574508.951453999965452
-1,205601,-1.2519100,0.000000000000000,-1.251913000000000,4317141.289140000008047,574558.951453999965452
-1,205602,-0.0555803,0.000000000000000,-0.055580270000000,4317141.289140000008047,574608.951453999965452
-1,205603,0.0340096,0.000000000000000,0.034009560000000,4317141.289140000008047,574658.951453999965452
-1,205604,1.3987000,0.000000000000000,1.398695000000000,4317141.289140000008047,574708.951453999965452
-1,205606,2.0676501,0.000000000000000,2.067647000000000,4317141.289140000008047,574808.951453999965452
-1,205607,1.0157000,0.000000000000000,1.015700000000000,4317141.289140000008047,574858.951453999965452
-1,205608,0.0234931,0.000000000000000,0.023493070000000,4317141.289140000008047,574908.951453999965452
-1,205609,-0.5458910,0.000000000000000,-0.545891200000000,4317141.289140000008047,574958.951453999965452
-1,205610,-0.6207400,0.000000000000000,-0.620740300000000,4317141.289140000008047,575008.951453999965452
-1,205623,-1.0103900,0.000000000000000,-1.010387000000000,4317141.289140000008047,575658.951453999965452
-1,205624,-0.9567580,0.000000000000000,-0.956758000000000,4317141.289140000008047,575708.951453999965452
-1,205625,-1.0374800,0.000000000000000,-1.037484000000000,4317141.289140000008047,575758.951453999965452
-1,205629,1.0046400,0.000000000000000,1.004643000000000,4317141.289140000008047,575958.951453999965452
-1,205630,1.0452200,0.000000000000000,1.045217000000000,4317141.289140000008047,576008.951453999965452
-1,205631,0.9284580,0.000000000000000,0.928457700000000,4317141.289140000008047,576058.951453999965452
-1,205632,0.6063130,0.000000000000000,0.606313100000000,4317141.289140000008047,576108.951453999965452
-1,205633,-0.0118777,0.000000000000000,-0.011877680000000,4317141.289140000008047,576158.951453999965452
-1,205634,-1.8257700,0.000000000000000,-1.825775000000000,4317141.289140000008047,576208.951453999965452
-1,205636,-1.0262100,0.000000000000000,-1.026213000000000,4317141.289140000008047,576308.951453999965452
-1,205637,-1.0063601,0.000000000000000,-1.006365000000000,4317141.289140000008047,576358.951453999965452
-1,205638,0.0525794,0.000000000000000,0.052579450000000,4317141.289140000008047,576408.951453999965452
-1,205639,0.7366490,0.000000000000000,0.736649400000000,4317141.289140000008047,576458.951453999965452
-1,205640,1.0424300,0.000000000000000,1.042434000000000,4317141.289140000008047,576508.951453999965452
-1,205642,0.7271720,0.000000000000000,0.727171600000000,4317141.289140000008047,576608.951453999965452
-1,205645,-0.7419010,0.000000000000000,-0.741900600000000,4317141.289140000008047,576758.951453999965452
-1,205646,-0.9048640,0.000000000000000,-0.904864100000000,4317141.289140000008047,576808.951453999965452
-1,205647,-0.4267050,0.000000000000000,-0.426704600000000,4317141.289140000008047,576858.951453999965452
-1,205648,0.8691540,0.000000000000000,0.869154100000000,4317141.289140000008047,576908.951453999965452
-1,205649,2.1728499,0.000000000000000,2.172849000000000,4317141.289140000008047,576958.951453999965452
-1,205650,2.6084499,0.000000000000000,2.608448000000000,4317141.289140000008047,577008.951453999965452
-1,205651,3.2169499,0.000000000000000,3.216953000000000,4317141.289140000008047,577058.951453999965452
-1,205652,2.2629399,0.000000000000000,2.262944000000000,4317141.289140000008047,577108.951453999965452
-1,205655,1.3262000,0.000000000000000,1.326203000000000,4317141.289140000008047,577258.951453999965452
-1,205656,0.9066070,0.000000000000000,0.906607300000000,4317141.289140000008047,577308.951453999965452
-1,205657,0.9625740,0.000000000000000,0.962573800000000,4317141.289140000008047,577358.951453999965452
-1,205663,0.8338900,0.000000000000000,0.833889800000000,4317141.289140000008047,577658.951453999965452
-1,205664,0.9720110,0.000000000000000,0.972010600000000,4317141.289140000008047,577708.951453999965452
-1,205666,1.1305500,0.000000000000000,1.130552000000000,4317141.289140000008047,577808.951453999965452
-1,205667,0.6630020,0.000000000000000,0.663002300000000,4317141.289140000008047,577858.951453999965452
-1,205668,1.3339200,0.000000000000000,1.333923000000000,4317141.289140000008047,577908.951453999965452
-1,205669,1.3253300,0.000000000000000,1.325329000000000,4317141.289140000008047,577958.951453999965452
-1,205670,0.8325360,0.000000000000000,0.832536500000000,4317141.289140000008047,578008.951453999965452
-1,205671,1.0162700,0.000000000000000,1.016274000000000,4317141.289140000008047,578058.951453999965452
-1,205672,2.3348701,0.000000000000000,2.334871000000000,4317141.289140000008047,578108.951453999965452
-1,205680,-0.7285460,0.000000000000000,-0.728546100000000,4317141.289140000008047,578508.951453999965452
-1,205681,-0.5510220,0.000000000000000,-0.551022400000000,4317141.289140000008047,578558.951453999965452
-1,205682,-0.5349140,0.000000000000000,-0.534913800000000,4317141.289140000008047,578608.951453999965452
-1,205683,-1.1136600,0.000000000000000,-1.113663000000000,4317141.289140000008047,578658.951453999965452
-1,205684,-0.8300780,0.000000000000000,-0.830078100000000,4317141.289140000008047,578708.951453999965452
-1,205685,-0.7833950,0.000000000000000,-0.783395100000000,4317141.289140000008047,578758.951453999965452
-1,205686,-0.9037480,0.000000000000000,-0.903748000000000,4317141.289140000008047,578808.951453999965452
-1,205687,-0.7945140,0.000000000000000,-0.794513900000000,4317141.289140000008047,578858.951453999965452
-1,205690,-0.8586100,0.000000000000000,-0.858609700000000,4317141.289140000008047,579008.951453999965452
-1,205691,-0.6376350,0.000000000000000,-0.637634800000000,4317141.289140000008047,579058.951453999965452
-1,205692,-0.0980580,0.000000000000000,-0.098058020000000,4317141.289140000008047,579108.951453999965452
-1,205693,-0.6178030,0.000000000000000,-0.617803200000000,4317141.289140000008047,579158.951453999965452
-1,205695,0.6174690,0.000000000000000,0.617469400000000,4317141.289140000008047,579258.951453999965452
-1,205696,0.3993570,0.000000000000000,0.399357300000000,4317141.289140000008047,579308.951453999965452
-1,205697,0.0267374,0.000000000000000,0.026737430000000,4317141.289140000008047,579358.951453999965452
-1,205699,-0.6900770,0.000000000000000,-0.690077000000000,4317141.289140000008047,579458.951453999965452
-1,205700,-1.4758101,0.000000000000000,-1.475812000000000,4317141.289140000008047,579508.951453999965452
-1,205702,-1.0215600,0.000000000000000,-1.021560000000000,4317141.289140000008047,579608.951453999965452
-1,205703,-0.3511540,0.000000000000000,-0.351154000000000,4317141.289140000008047,579658.951453999965452
